customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Churn_num,TechSupport_num,Faixa_Charges,Faixa_Total
0292wegch,0.0,female,0,1,1,54,1,1,dsl,No,1,1,1,1,1,month to month,1,electronic check,86.2,4524.05,,,Alta,Alta
0295pphdo,1.0,male,0,0,0,1,1,1,fiber optic,No,0,0,0,1,1,month to month,1,electronic check,95.45,95.45,,,Alta,Baixa
0295qvkpb,0.0,male,0,0,0,5,1,0,dsl,No,0,1,1,1,0,month to month,1,credit card (automatic),63.95,318.1,,,Média,Baixa
0297rbcsg,0.0,male,0,0,0,19,1,0,dsl,No,1,0,1,0,1,one year,1,bank transfer (automatic),65.35,1231.85,,,Média,Média
0298xacet,0.0,male,0,1,1,52,0,0,dsl,No,1,1,1,1,0,two year,0,mailed check,50.2,2554.0,,,Média,Alta
0301fidrb,0.0,female,0,1,1,72,0,0,dsl,Yes,1,1,1,1,1,two year,1,bank transfer (automatic),63.8,4684.3,,,Média,Alta
0301kobtq,0.0,male,0,0,0,32,1,0,no,No internet service,0,0,0,0,0,two year,1,bank transfer (automatic),20.05,614.45,,,Baixa,Baixa
0302joivn,1.0,female,0,1,0,8,1,0,fiber optic,No,1,1,0,1,1,month to month,0,electronic check,101.15,842.9,,,Alta,Baixa
0303uncip,0.0,male,0,0,0,41,1,1,dsl,No,0,1,0,0,1,one year,0,mailed check,65.0,2531.8,,,Média,Alta
0303wmmrn,0.0,male,0,0,0,5,1,0,no,No internet service,0,0,0,0,0,month to month,1,mailed check,19.25,86.05,,,Baixa,Baixa
0305sqecb,0.0,female,0,0,1,11,0,0,dsl,Yes,0,0,1,0,0,one year,1,mailed check,36.05,402.6,,,Baixa,Baixa
0306jaele,1.0,male,0,0,0,5,1,0,fiber optic,No,0,0,1,1,1,month to month,1,electronic check,96.1,453.4,,,Alta,Baixa
0307bcopk,0.0,female,0,0,0,16,1,0,no,No internet service,0,0,0,0,0,one year,0,mailed check,19.05,326.65,,,Baixa,Baixa
0308giqjt,0.0,male,1,0,0,71,1,1,fiber optic,No,1,0,1,1,1,one year,0,bank transfer (automatic),105.75,7382.85,,,Alta,Alta
0308ivgok,0.0,female,0,0,0,11,0,0,dsl,No,1,1,1,0,0,one year,1,credit card (automatic),40.4,422.6,,,Média,Baixa
0310mvlet,1.0,female,0,1,1,61,1,1,fiber optic,No,1,0,0,1,1,month to month,1,electronic check,99.15,6010.05,,,Alta,Alta
0310sucin,0.0,female,0,1,0,71,1,0,dsl,Yes,1,1,1,1,1,one year,1,bank transfer (automatic),84.8,6046.1,,,Alta,Alta
0310vqxam,0.0,male,0,0,0,9,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,19.85,178.8,,,Baixa,Baixa
0311qywss,0.0,female,0,0,0,6,1,0,dsl,Yes,0,0,0,0,0,month to month,1,electronic check,49.45,314.6,,,Média,Baixa
0311unpff,1.0,female,0,0,0,26,1,0,fiber optic,No,0,0,0,1,1,month to month,1,bank transfer (automatic),88.8,2274.35,,,Alta,Alta
0314tkosi,0.0,female,0,0,0,6,1,0,dsl,Yes,1,0,0,0,0,month to month,0,mailed check,55.15,322.9,,,Média,Baixa
0315lvcrk,0.0,male,0,0,0,11,1,0,fiber optic,No,0,1,0,0,1,month to month,0,electronic check,84.8,888.75,,,Alta,Baixa
0318quuob,1.0,male,0,1,0,1,1,0,fiber optic,No,0,0,0,1,0,month to month,1,electronic check,80.55,80.55,,,Alta,Baixa
0318zopws,0.0,female,0,1,0,49,1,0,no,No internet service,0,0,0,0,0,two year,1,bank transfer (automatic),20.15,973.35,,,Baixa,Baixa
0319qztco,0.0,female,0,1,1,3,1,0,dsl,No,1,0,0,1,0,month to month,1,credit card (automatic),58.7,168.6,,,Média,Baixa
0320dwvtu,0.0,female,0,0,0,53,1,0,fiber optic,Yes,1,1,1,0,1,two year,0,mailed check,99.5,5424.25,,,Alta,Alta
0320jdnqg,1.0,male,0,1,1,23,1,0,fiber optic,Yes,0,0,1,1,1,month to month,1,electronic check,99.85,2331.3,,,Alta,Alta
0322chqru,1.0,male,0,0,0,2,1,0,dsl,No,0,0,0,0,0,month to month,0,electronic check,45.35,89.5,,,Média,Baixa
0322yinqp,1.0,male,0,0,0,1,1,0,dsl,Yes,0,0,0,0,0,month to month,1,mailed check,48.55,48.55,,,Média,Baixa
0323xwwtn,0.0,male,0,0,1,3,1,1,no,No internet service,0,0,0,0,0,two year,1,mailed check,26.4,121.25,,,Baixa,Baixa
0324brpcj,1.0,female,1,1,0,68,1,1,fiber optic,No,1,0,0,1,1,month to month,1,electronic check,100.2,6851.65,,,Alta,Alta
0325xbfac,1.0,male,0,0,0,8,1,0,fiber optic,No,0,1,0,1,1,month to month,1,electronic check,94.7,740.3,,,Alta,Baixa
0326vdyxe,0.0,female,0,1,0,70,1,1,fiber optic,No,0,1,0,1,1,one year,1,electronic check,97.65,6982.5,,,Alta,Alta
0327wfzsy,0.0,male,0,1,1,39,1,1,fiber optic,No,0,1,0,1,1,one year,0,electronic check,100.0,3835.55,,,Alta,Alta
0328grpmv,1.0,female,0,0,0,1,1,0,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,70.1,70.1,,,Média,Baixa
0328ibupk,,female,0,1,1,51,0,0,dsl,Yes,0,0,1,0,0,two year,0,bank transfer (automatic),34.2,1782.0,,,Baixa,Média
0329gtiaj,1.0,female,0,0,0,3,1,0,fiber optic,No,1,0,1,1,1,month to month,1,electronic check,97.9,315.3,,,Alta,Baixa
0330bgyze,0.0,male,0,1,0,60,1,1,fiber optic,No,1,1,0,1,1,one year,0,bank transfer (automatic),102.5,6157.6,,,Alta,Alta
0330ivzha,1.0,female,0,1,0,5,1,0,fiber optic,No,0,0,0,0,0,month to month,0,electronic check,69.95,330.15,,,Média,Baixa
0334gddso,1.0,male,1,0,0,3,1,1,fiber optic,No,1,0,0,0,0,month to month,1,electronic check,81.35,233.7,,,Alta,Baixa
0334zfjsr,0.0,female,0,1,0,55,1,1,dsl,Yes,1,0,1,0,0,one year,1,credit card (automatic),66.05,3462.1,,,Média,Alta
0336kxkfk,0.0,male,0,0,0,72,0,0,dsl,Yes,0,1,1,1,1,two year,1,credit card (automatic),61.2,4390.25,,,Média,Alta
0336pikei,0.0,male,1,1,0,72,1,0,dsl,Yes,1,1,1,1,0,two year,0,bank transfer (automatic),74.4,5360.75,,,Média,Alta
0337cnpze,1.0,female,0,0,0,41,1,1,fiber optic,No,1,1,0,1,1,month to month,1,electronic check,106.3,4443.45,,,Alta,Alta
0343qluzp,0.0,male,0,0,0,60,0,0,dsl,Yes,1,1,0,0,0,two year,0,bank transfer (automatic),39.6,2424.5,,,Baixa,Alta
0345hkjvm,1.0,female,0,0,0,6,1,0,fiber optic,No,0,0,0,1,1,month to month,0,electronic check,89.3,577.6,,,Alta,Baixa
0345xmmug,0.0,female,0,1,0,46,1,1,fiber optic,No,1,1,1,1,1,two year,1,credit card (automatic),108.9,4854.3,,,Alta,Alta
0347ubkuz,0.0,female,0,0,0,15,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,19.9,320.45,,,Baixa,Baixa
0348sdkol,1.0,female,0,1,0,58,1,1,fiber optic,No,0,1,1,1,1,month to month,1,credit card (automatic),102.1,5885.4,,,Alta,Alta
0354vxmjc,0.0,male,0,1,1,23,1,0,no,No internet service,0,0,0,0,0,two year,0,credit card (automatic),19.6,426.65,,,Baixa,Baixa
0354wyrok,1.0,female,1,1,1,31,1,0,fiber optic,No,0,1,1,1,1,month to month,1,electronic check,98.9,2911.3,,,Alta,Alta
0356erhvt,0.0,male,0,1,0,11,1,0,dsl,No,0,0,0,0,0,month to month,1,bank transfer (automatic),45.9,521.9,,,Média,Baixa
0356obmac,0.0,female,1,0,0,56,1,1,fiber optic,No,1,1,1,1,0,two year,1,bank transfer (automatic),99.9,5706.3,,,Alta,Alta
0357nvcri,0.0,female,0,0,1,25,1,0,no,No internet service,0,0,0,0,0,month to month,0,credit card (automatic),20.05,471.7,,,Baixa,Baixa
0361hjrdx,0.0,female,0,0,0,68,0,0,dsl,Yes,1,1,1,1,1,two year,0,credit card (automatic),64.35,4539.6,,,Média,Alta
0362raoqo,0.0,female,0,0,0,40,1,0,no,No internet service,0,0,0,0,0,two year,0,credit card (automatic),19.65,830.25,,,Baixa,Baixa
0362zbzwj,1.0,male,0,0,0,36,1,1,fiber optic,No,0,0,0,0,1,month to month,1,electronic check,84.9,3067.2,,,Alta,Alta
0363qjvfx,1.0,male,0,0,0,32,1,1,fiber optic,Yes,1,0,1,1,1,month to month,1,credit card (automatic),108.15,3432.9,,,Alta,Alta
0363svhyr,0.0,male,0,1,1,71,1,1,dsl,Yes,1,1,1,1,1,two year,0,bank transfer (automatic),86.85,6263.8,,,Alta,Alta
0365bzuwy,0.0,male,0,1,0,17,1,1,fiber optic,No,1,1,0,1,1,month to month,1,electronic check,102.55,1742.5,,,Alta,Média
0365gxezs,0.0,male,0,1,0,18,1,0,fiber optic,No,0,1,1,0,0,month to month,0,electronic check,78.2,1468.75,,,Média,Média
0365trtpy,0.0,female,0,0,0,37,1,1,fiber optic,Yes,1,1,0,0,0,month to month,0,bank transfer (automatic),91.2,3382.3,,,Alta,Alta
0366nqshs,0.0,male,0,0,0,2,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,19.35,46.35,,,Baixa,Baixa
0369zgovk,0.0,female,0,1,1,28,1,0,fiber optic,No,0,0,0,0,0,one year,1,bank transfer (automatic),70.4,1992.2,,,Média,Média
0373aivnj,0.0,male,0,0,0,9,0,0,dsl,Yes,1,1,0,0,0,one year,0,mailed check,39.55,373.0,,,Baixa,Baixa
0374aacsz,0.0,female,0,0,0,1,1,0,dsl,Yes,0,0,0,0,0,month to month,0,electronic check,50.15,50.15,,,Média,Baixa
0374fiuca,0.0,male,0,1,0,65,1,0,no,No internet service,0,0,0,0,0,two year,1,credit card (automatic),20.4,1414.45,,,Baixa,Média
0374ioegq,0.0,female,0,0,0,3,1,0,dsl,No,0,0,0,0,0,month to month,0,electronic check,44.6,122.7,,,Média,Baixa
0375hvgxo,1.0,female,0,0,0,1,0,0,dsl,No,0,0,0,1,0,month to month,1,electronic check,34.7,34.7,,,Baixa,Baixa
0376oiwme,0.0,male,0,1,0,36,1,0,fiber optic,Yes,0,0,0,1,1,month to month,1,electronic check,93.6,3366.05,,,Alta,Alta
0376ymcjc,1.0,male,0,0,0,23,1,1,fiber optic,No,0,0,1,1,0,month to month,1,electronic check,90.6,1943.2,,,Alta,Média
0377jbkkt,0.0,male,0,1,1,22,1,0,dsl,Yes,1,0,1,0,0,month to month,1,mailed check,57.95,1271.8,,,Média,Média
0378cjkpv,0.0,female,0,1,0,72,1,1,fiber optic,Yes,1,1,1,1,1,two year,0,credit card (automatic),112.1,7965.95,,,Alta,Alta
0378nhqxu,1.0,female,0,1,1,17,1,1,fiber optic,No,0,1,0,1,0,month to month,0,electronic check,88.25,1460.65,,,Alta,Média
0378tovms,1.0,female,0,0,0,3,1,0,fiber optic,No,0,0,1,0,1,month to month,0,electronic check,85.8,272.2,,,Alta,Baixa
0378xszpu,1.0,male,0,1,0,58,1,0,dsl,Yes,1,1,0,0,0,one year,0,credit card (automatic),60.3,3563.8,,,Média,Alta
0379djqhr,0.0,male,0,1,1,67,1,0,dsl,Yes,1,1,0,1,1,two year,0,credit card (automatic),81.35,5398.6,,,Alta,Alta
0380neavx,0.0,male,1,0,0,34,1,0,fiber optic,No,1,1,0,1,1,one year,1,electronic check,99.85,3343.15,,,Alta,Alta
0380zcsbi,0.0,male,0,0,0,10,1,0,no,No internet service,0,0,0,0,0,month to month,0,credit card (automatic),20.0,198.7,,,Baixa,Baixa
0383cldda,0.0,female,0,0,0,69,1,1,dsl,Yes,0,1,1,1,1,two year,1,credit card (automatic),85.35,5897.4,,,Alta,Alta
0384lpite,0.0,male,0,0,0,40,0,0,dsl,Yes,1,1,0,1,1,one year,0,credit card (automatic),62.05,2511.55,,,Média,Alta
0384rvbpi,0.0,male,0,0,0,20,1,0,dsl,Yes,0,1,0,0,1,month to month,0,credit card (automatic),64.4,1398.6,,,Média,Média
0386cwrgm,0.0,female,0,1,1,46,1,0,no,No internet service,0,0,0,0,0,two year,0,mailed check,19.4,967.85,,,Baixa,Baixa
0388eopex,1.0,female,0,1,0,2,1,0,fiber optic,Yes,0,0,0,0,0,month to month,1,electronic check,74.4,139.4,,,Média,Baixa
0390dcfdq,1.0,female,1,1,0,1,1,0,fiber optic,No,0,0,0,0,0,month to month,1,mailed check,70.45,70.45,,,Média,Baixa
0392bziuw,0.0,female,0,1,0,72,1,1,fiber optic,Yes,0,1,0,1,1,two year,1,credit card (automatic),105.0,7589.8,,,Alta,Alta
0394yondk,0.0,male,0,1,1,70,1,1,no,No internet service,0,0,0,0,0,two year,0,credit card (automatic),25.15,1790.15,,,Baixa,Média
0396hujbp,0.0,female,0,0,0,2,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,19.3,44.4,,,Baixa,Baixa
0396ukgai,0.0,male,0,0,1,23,1,0,dsl,No,1,0,1,0,0,month to month,1,bank transfer (automatic),55.3,1284.2,,,Média,Média
0396ychwo,0.0,male,0,1,0,36,1,1,fiber optic,No,0,0,0,1,1,month to month,1,electronic check,95.4,3474.2,,,Alta,Alta
0397gzbbc,1.0,male,1,1,0,59,1,1,fiber optic,No,0,0,0,1,1,month to month,1,bank transfer (automatic),93.85,5574.75,,,Alta,Alta
0397zxwqf,0.0,male,0,0,0,67,1,0,no,No internet service,0,0,0,0,0,two year,0,bank transfer (automatic),20.5,1430.95,,,Baixa,Média
0401wdbxm,0.0,male,0,1,1,72,1,1,fiber optic,Yes,0,1,0,1,1,two year,1,bank transfer (automatic),105.55,7542.25,,,Alta,Alta
0402cqajn,1.0,female,0,0,0,37,1,1,fiber optic,No,1,1,0,1,1,month to month,1,bank transfer (automatic),101.9,3545.35,,,Alta,Alta
0402oamen,0.0,female,0,1,1,72,1,1,no,No internet service,0,0,0,0,0,two year,0,bank transfer (automatic),24.45,1709.1,,,Baixa,Média
0404ahasp,0.0,male,0,1,0,72,1,0,no,No internet service,0,0,0,0,0,two year,0,credit card (automatic),19.7,1421.9,,,Baixa,Média
0404swrvg,1.0,male,0,0,0,3,1,1,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,74.4,229.55,,,Média,Baixa
0406bpdvr,1.0,female,1,1,0,54,1,1,fiber optic,No,1,0,0,1,1,one year,1,credit card (automatic),101.5,5373.1,,,Alta,Alta
0407bdjkb,1.0,male,0,1,0,60,1,1,fiber optic,No,1,1,0,1,0,month to month,1,electronic check,95.75,5742.9,,,Alta,Alta
0409wtmpl,0.0,female,0,1,0,58,1,1,fiber optic,Yes,1,1,0,1,1,one year,1,credit card (automatic),110.65,6526.65,,,Alta,Alta
0410ipfty,0.0,female,0,1,0,31,1,0,fiber optic,No,1,0,0,0,1,month to month,1,bank transfer (automatic),83.85,2674.15,,,Alta,Alta
0411ezjze,0.0,female,0,0,0,3,1,1,dsl,No,0,0,0,1,0,month to month,1,electronic check,60.25,170.5,,,Média,Baixa
0412uccnp,0.0,male,0,0,0,55,1,0,dsl,Yes,0,1,1,0,0,two year,1,electronic check,59.2,3175.85,,,Média,Alta
0415mosgf,1.0,female,0,0,0,1,1,0,dsl,No,0,0,0,0,0,month to month,0,mailed check,44.4,44.4,,,Média,Baixa
0419yaapx,0.0,male,0,1,0,49,1,0,fiber optic,No,1,0,0,1,0,month to month,1,credit card (automatic),85.3,4297.95,,,Alta,Alta
0420bwtpw,1.0,male,0,0,1,8,0,0,dsl,No,0,0,0,0,0,month to month,0,mailed check,25.5,215.2,,,Baixa,Baixa
0420hlgxf,0.0,female,1,0,0,39,1,1,fiber optic,No,0,1,0,1,1,month to month,1,electronic check,99.75,4036.0,,,Alta,Alta
0420txvsg,0.0,male,0,1,0,66,1,1,dsl,Yes,1,1,0,0,0,two year,1,credit card (automatic),66.1,4428.45,,,Média,Alta
0422ohqhq,0.0,female,0,1,1,15,1,0,no,No internet service,0,0,0,0,0,one year,0,mailed check,20.55,295.95,,,Baixa,Baixa
0422uxfap,0.0,female,0,1,0,51,1,1,fiber optic,No,0,1,0,1,1,one year,1,electronic check,98.85,4947.55,,,Alta,Alta
0423udijq,0.0,male,1,0,0,9,1,0,dsl,No,0,0,1,0,0,month to month,0,mailed check,49.2,447.9,,,Média,Baixa
0426tirne,1.0,female,0,0,0,1,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,20.9,20.9,,,Baixa,Baixa
0428axxlj,0.0,male,0,0,0,25,1,0,no,No internet service,0,0,0,0,0,one year,1,bank transfer (automatic),19.5,516.3,,,Baixa,Baixa
0428ikycp,0.0,male,0,1,0,22,1,0,fiber optic,No,0,1,0,1,0,month to month,1,bank transfer (automatic),87.0,1850.65,,,Alta,Média
0430ihcdj,0.0,male,0,0,0,15,1,1,dsl,No,0,0,0,0,0,month to month,1,electronic check,49.0,749.25,,,Média,Baixa
0431apwvy,1.0,female,0,1,1,28,1,0,fiber optic,No,0,0,0,1,1,one year,1,bank transfer (automatic),90.1,2598.95,,,Alta,Alta
0432cajzv,0.0,male,0,0,0,3,1,0,fiber optic,No,0,0,0,1,1,month to month,0,mailed check,90.7,237.65,,,Alta,Baixa
0434csfon,0.0,female,0,1,0,47,1,1,fiber optic,No,0,1,0,1,1,month to month,1,electronic check,100.5,4707.1,,,Alta,Alta
0436twffz,0.0,female,0,0,0,67,1,1,dsl,Yes,0,1,1,1,1,two year,1,mailed check,85.25,5714.2,,,Alta,Alta
0439ifyun,0.0,female,1,0,0,18,1,0,fiber optic,No,1,0,0,0,0,month to month,1,electronic check,74.7,1294.6,,,Média,Média
0440ekdcf,0.0,male,0,1,0,62,1,0,dsl,No,1,1,1,0,0,two year,1,credit card (automatic),60.15,3753.2,,,Média,Alta
0440mogpm,0.0,female,0,0,0,41,1,1,dsl,No,1,1,0,1,1,one year,1,electronic check,80.55,3263.9,,,Alta,Alta
0440qexbz,0.0,female,0,0,0,44,1,1,dsl,No,0,0,0,0,0,month to month,1,mailed check,50.15,2139.1,,,Média,Alta
0440uedai,0.0,female,0,0,0,53,1,0,fiber optic,No,1,1,1,0,1,one year,1,credit card (automatic),94.45,5042.75,,,Alta,Alta
0442tdyuo,0.0,male,0,1,0,48,1,0,no,No internet service,0,0,0,0,0,two year,1,mailed check,20.05,1036.0,,,Baixa,Média
0442zxkvs,0.0,female,1,1,0,54,1,1,fiber optic,Yes,1,1,1,1,1,one year,1,bank transfer (automatic),115.6,6431.05,,,Alta,Alta
0447bemng,1.0,female,0,1,0,48,0,0,dsl,Yes,0,1,0,0,1,month to month,1,bank transfer (automatic),45.3,2145.0,,,Média,Alta
0447rxsgd,0.0,male,0,0,0,24,1,1,fiber optic,No,1,0,0,1,1,month to month,1,bank transfer (automatic),99.65,2404.85,,,Alta,Alta
0448yznze,,male,1,1,0,27,1,1,fiber optic,No,1,1,0,0,1,month to month,1,electronic check,95.55,2510.2,,,Alta,Alta
0454okrct,0.0,male,0,0,0,33,1,0,fiber optic,No,1,0,1,0,0,two year,0,bank transfer (automatic),80.6,2651.1,,,Alta,Alta
0455entcr,0.0,male,0,1,0,66,1,1,dsl,Yes,1,0,1,1,1,two year,0,electronic check,85.25,5538.35,,,Alta,Alta
0455xfass,0.0,female,0,1,1,3,1,0,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,69.55,200.2,,,Média,Baixa
0458heuzg,0.0,female,0,0,0,13,0,0,dsl,No,0,1,1,0,0,two year,0,mailed check,35.4,450.4,,,Baixa,Baixa
0459spzhj,0.0,male,0,1,1,63,1,1,dsl,Yes,1,1,0,1,1,two year,0,credit card (automatic),83.5,5435.0,,,Alta,Alta
0461cvkmu,1.0,female,0,1,1,23,1,0,fiber optic,No,1,1,1,0,0,month to month,0,electronic check,83.8,1900.25,,,Alta,Média
0463txoak,0.0,male,0,0,1,52,1,1,no,No internet service,0,0,0,0,0,two year,0,credit card (automatic),25.6,1334.5,,,Baixa,Média
0463wzzko,0.0,male,0,0,0,3,1,0,no,No internet service,0,0,0,0,0,month to month,1,credit card (automatic),20.75,67.1,,,Baixa,Baixa
0463zsdnt,0.0,male,0,0,0,10,1,0,dsl,No,0,0,0,0,1,month to month,1,bank transfer (automatic),56.75,503.25,,,Média,Baixa
0464wjtko,0.0,female,0,1,1,72,1,0,no,No internet service,0,0,0,0,0,two year,0,bank transfer (automatic),20.1,1460.85,,,Baixa,Média
0468yrpxn,0.0,male,0,0,0,29,1,0,fiber optic,No,0,1,1,1,1,month to month,1,credit card (automatic),98.8,2807.1,,,Alta,Alta
0471arvmx,0.0,female,1,1,0,62,1,1,fiber optic,Yes,0,1,0,1,1,one year,1,electronic check,104.85,6312.9,,,Alta,Alta
0471lvhgk,1.0,male,0,1,0,41,1,1,dsl,No,0,1,0,1,1,one year,1,electronic check,73.0,3001.2,,,Média,Alta
0475rijep,1.0,male,0,0,0,43,1,1,fiber optic,No,1,0,0,0,0,month to month,1,electronic check,77.85,3365.85,,,Média,Alta
0479hmswa,0.0,female,0,0,1,26,1,0,fiber optic,No,1,1,1,1,1,two year,1,electronic check,105.45,2715.3,,,Alta,Alta
0480bixde,0.0,female,0,1,0,19,1,0,fiber optic,No,0,1,0,1,1,month to month,1,electronic check,96.8,1743.05,,,Alta,Média
0480kyjva,0.0,female,0,1,1,72,1,1,no,No internet service,0,0,0,0,0,two year,0,credit card (automatic),24.25,1784.5,,,Baixa,Média
0481sumcb,0.0,female,1,0,0,45,1,1,fiber optic,No,0,1,0,1,1,one year,1,bank transfer (automatic),102.15,4735.35,,,Alta,Alta
0484ffvbj,0.0,male,0,0,0,32,1,0,dsl,No,0,0,0,1,1,one year,1,bank transfer (automatic),64.85,2010.95,,,Média,Alta
0484jpbru,0.0,male,0,0,0,41,1,1,no,No internet service,0,0,0,0,0,month to month,1,bank transfer (automatic),25.25,996.45,,,Baixa,Baixa
0485zbsln,0.0,male,0,1,1,65,1,1,no,No internet service,0,0,0,0,0,two year,0,credit card (automatic),24.75,1715.1,,,Baixa,Média
0486heczi,1.0,male,0,1,0,55,1,1,fiber optic,Yes,1,0,0,1,0,month to month,1,electronic check,96.75,5238.9,,,Alta,Alta
0486lgcch,0.0,male,0,1,1,11,1,0,no,No internet service,0,0,0,0,0,two year,0,mailed check,19.65,225.75,,,Baixa,Baixa
0487crlzf,0.0,female,0,0,0,49,1,0,dsl,No,0,1,1,1,1,two year,1,bank transfer (automatic),74.45,3721.9,,,Média,Alta
0487rpvum,0.0,male,0,1,0,61,1,1,fiber optic,Yes,0,1,1,1,0,month to month,0,bank transfer (automatic),99.4,5943.65,,,Alta,Alta
0487vvuvk,0.0,male,0,1,1,25,1,0,no,No internet service,0,0,0,0,0,month to month,1,mailed check,19.15,477.6,,,Baixa,Baixa
0488gslfr,1.0,female,0,0,0,1,1,0,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,69.5,69.5,,,Média,Baixa
0489wmemg,0.0,female,0,0,1,23,1,0,dsl,No,0,0,1,0,0,one year,1,electronic check,49.45,1119.35,,,Média,Média
0491kapqg,0.0,male,0,0,0,21,1,1,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,73.7,1558.7,,,Média,Média
0495rvcbf,1.0,female,0,0,0,1,1,0,fiber optic,No,0,0,0,0,1,month to month,1,electronic check,79.7,79.7,,,Média,Baixa
0495zbngw,1.0,male,1,1,0,5,1,1,fiber optic,No,0,1,0,0,0,month to month,1,bank transfer (automatic),79.9,343.95,,,Média,Baixa
0496ahook,0.0,male,0,1,0,24,1,0,dsl,Yes,0,0,1,1,1,one year,0,bank transfer (automatic),74.4,1712.9,,,Média,Média
0504hhapi,1.0,female,1,0,0,27,1,1,fiber optic,No,0,1,0,0,1,month to month,0,credit card (automatic),88.3,2467.75,,,Alta,Alta
0505spoow,0.0,female,0,1,0,70,1,0,no,No internet service,0,0,0,0,0,two year,0,bank transfer (automatic),19.8,1397.65,,,Baixa,Média
0506lvngn,1.0,female,1,0,0,5,1,0,fiber optic,No,0,1,0,0,0,month to month,1,credit card (automatic),75.55,349.65,,,Média,Baixa
0506ylvkj,0.0,male,0,1,1,46,1,0,no,No internet service,0,0,0,0,0,two year,1,mailed check,20.2,917.45,,,Baixa,Baixa
0508oolto,0.0,female,0,1,1,2,1,0,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,71.65,135.75,,,Média,Baixa
0508sqwpl,0.0,female,0,1,1,57,1,0,no,No internet service,0,0,0,0,0,two year,1,bank transfer (automatic),20.1,1087.7,,,Baixa,Média
0510exsmq,,female,0,0,0,9,1,0,fiber optic,No,0,0,0,0,0,month to month,0,electronic check,69.05,651.5,,,Média,Baixa
0511jteoy,1.0,female,0,0,0,1,1,0,fiber optic,No,0,0,0,0,0,month to month,0,mailed check,71.1,71.1,,,Média,Baixa
0512flfdw,0.0,female,1,1,0,60,1,1,fiber optic,No,0,1,0,1,1,one year,1,credit card (automatic),100.5,6029.0,,,Alta,Alta
0513rbgpe,0.0,male,0,1,1,37,1,1,dsl,Yes,0,1,1,0,0,two year,1,credit card (automatic),62.8,2278.75,,,Média,Alta
0515ypmcw,1.0,male,0,0,1,1,1,0,fiber optic,No,0,0,0,0,0,month to month,1,mailed check,70.45,70.45,,,Média,Baixa
0516oohar,0.0,male,0,1,1,28,1,0,fiber optic,No,1,1,0,1,1,one year,0,bank transfer (automatic),100.35,2799.0,,,Alta,Alta
0516qreyc,0.0,female,1,0,0,24,1,0,no,No internet service,0,0,0,0,0,month to month,1,mailed check,20.3,459.95,,,Baixa,Baixa
0516uxrmt,0.0,female,0,0,0,62,1,1,fiber optic,Yes,1,1,0,0,0,one year,1,electronic check,92.05,5755.8,,,Alta,Alta
0516vrybw,1.0,female,0,0,1,18,1,0,no,No internet service,0,0,0,0,0,one year,0,bank transfer (automatic),20.15,390.85,,,Baixa,Baixa
0516wjvxc,1.0,female,0,0,0,5,1,0,dsl,Yes,0,0,1,0,0,month to month,0,electronic check,54.2,308.25,,,Média,Baixa
0519drgti,0.0,female,0,1,1,20,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,20.35,442.6,,,Baixa,Baixa
0519xuzju,1.0,female,0,0,0,1,1,0,fiber optic,No,0,0,0,0,0,month to month,0,mailed check,70.75,70.75,,,Média,Baixa
0520fdvvt,1.0,male,0,0,0,35,1,0,fiber optic,No,1,1,0,1,1,one year,1,bank transfer (automatic),102.35,3626.1,,,Alta,Alta
0523vngtf,0.0,female,1,0,0,52,0,0,dsl,No,1,1,1,1,0,month to month,1,electronic check,50.5,2566.3,,,Média,Alta
0524iavzo,1.0,female,0,1,0,30,1,1,fiber optic,No,0,0,0,0,1,month to month,1,electronic check,85.0,2624.25,,,Alta,Alta
0526sxdjp,0.0,male,0,1,0,72,0,0,dsl,Yes,1,1,0,0,0,two year,0,bank transfer (automatic),42.1,2962.0,,,Média,Alta
0529onker,1.0,male,1,0,0,15,1,1,fiber optic,No,0,0,0,0,0,month to month,0,electronic check,75.65,1146.65,,,Média,Média
0530hbkhz,,female,1,1,0,1,0,0,dsl,No,0,0,0,0,0,month to month,1,electronic check,24.8,24.8,,,Baixa,Baixa
0530ijvdb,0.0,male,0,0,1,70,1,1,fiber optic,Yes,1,1,1,1,1,two year,1,electronic check,114.6,7882.5,,,Alta,Alta
0531xbkmm,0.0,male,0,0,1,66,1,1,dsl,Yes,1,0,1,0,0,two year,0,bank transfer (automatic),65.7,4378.9,,,Média,Alta
